sample_id,VIM,CDH2,SNAI1,SNAI2,ZEB1,ZEB2,FN1,TWIST1,MMP2,MMP9,TGFB1,COL1A1,COL1A2,ACTA2,FAP,PDGFRB,CDH1,EPCAM,KRT5,KRT14,KRT8,KRT18,DSP,CLDN1,CLDN4,OCLN,TJP1,ACTB,GAPDH,TUBB,RPL13A,B2M,HPRT1,PPIA,YWHAZ,subtype_full,subtype
TCGA-CR-7367-01,14.0767,7.9526,6.788,11.1689,9.6912,10.1017,17.437,7.9167,14.5028,13.4378,11.6267,19.1736,18.2836,12.2073,10.9507,13.1556,13.0491,9.2496,18.4517,18.2436,10.6581,11.07,17.2201,11.8858,10.1527,6.7202,12.06,16.9909,16.6224,13.7683,13.605,15.1174,8.9168,12.2771,14.9649,Mesenchymal,MS
TCGA-CV-5441-01,13.0485,3.6678,6.688,10.8413,8.1098,8.3736,14.1724,7.2987,11.4471,12.011,12.1463,16.5088,15.6945,11.1748,8.0835,11.8108,13.0837,10.1638,18.9243,19.1923,10.5752,10.1561,15.7902,10.7715,11.0628,6.446,10.4401,16.8372,16.5452,14.6445,14.2889,14.803,10.2165,12.876,14.493,Basal,Other
TCGA-CV-5971-01,14.5661,6.0208,7.9204,9.7099,11.356,10.8761,15.5429,7.1372,14.6641,12.8073,10.7251,17.4573,16.5888,13.1093,10.3659,12.4204,10.5119,5.5168,14.371,15.3496,5.2281,9.9084,12.9252,8.8457,7.0495,3.8076,11.0906,16.8282,17.0346,14.0463,12.9063,15.6027,9.5306,11.8858,13.7199,Mesenchymal,MS
TCGA-CV-5970-01,13.3593,6.3307,5.8542,10.937,8.3691,8.9157,15.0319,7.6418,12.7739,10.4182,11.3923,17.0009,16.3225,11.2695,9.837,11.8134,14.0049,8.8194,18.6238,19.4675,6.5088,9.8575,17.0027,12.7444,11.7119,7.2709,12.023,16.9336,15.7777,14.0313,12.2662,15.3802,10.2256,12.0978,15.512,Basal,Other
TCGA-CN-5366-01,14.0304,5.1315,6.7328,11.7854,8.9625,9.2189,15.6138,7.7404,12.4921,12.0549,11.7089,17.4231,16.6776,11.8488,9.5627,12.7509,13.5252,10.486,18.8888,19.2585,11.2566,11.7442,16.9147,13.8614,9.5326,5.9127,11.6767,17.1625,16.8361,14.8729,12.6474,16.1368,10.1576,12.656,15.7638,Basal,Other
TCGA-CV-5431-01,15.0099,7.0632,7.7749,10.1583,9.0551,9.7761,16.2596,9.7134,13.4832,11.7727,11.2525,17.9629,16.9177,11.411,9.922,12.5957,11.8956,10.0148,17.662,17.238,11.4046,11.1668,15.4975,14.7435,10.6707,4.4455,10.9196,17.521,17.4607,14.8632,13.1892,16.0208,9.9901,12.7332,14.0957,Mesenchymal,MS
TCGA-CR-5247-01,14.3166,8.3069,6.7823,11.0753,9.3213,8.9874,17.4438,8.5703,14.1981,12.5617,12.775,18.8519,18.176,13.3436,10.8093,13.0174,13.9025,10.8924,18.772,19.2593,12.7979,12.9661,16.2461,14.3668,11.59,7.5602,10.7148,17.1712,17.3601,15.1419,13.136,14.9802,10.1953,12.0583,15.4427,Classical,Other
TCGA-BA-6873-01,14.851,9.2422,5.852,12.3222,8.157,8.3888,17.6169,8.2046,12.9926,14.7533,11.8976,16.079,14.4297,10.0795,10.0442,10.9983,13.3404,9.3377,18.8411,19.0102,12.875,11.3771,16.1886,9.6267,8.4637,4.136,11.6504,17.4245,17.436,15.1698,12.5156,16.5941,10.2704,12.4733,15.7647,Basal,Other
TCGA-CN-5369-01,14.1699,5.0171,7.4891,10.971,8.8136,9.3274,14.8655,6.8219,12.9824,11.9355,11.4824,16.4604,15.709,11.1981,9.2922,11.9117,13.6928,7.9703,19.3876,19.151,14.3702,12.9928,16.5797,12.0703,12.2014,8.6062,12.0996,17.9703,16.4006,14.4733,13.4398,16.6519,9.5024,12.3162,15.4163,Basal,Other
TCGA-CN-5356-01,13.5419,2.5262,6.5544,11.0431,9.4918,9.1953,14.9013,6.3949,12.9851,8.9927,10.7692,16.8015,16.2693,10.7784,8.61,12.5819,13.437,10.8103,18.7555,18.5332,11.2674,12.2732,16.1927,13.7349,10.5245,7.1358,11.9693,17.2634,15.9326,15.3783,12.8517,14.3222,9.8261,12.2603,14.5984,Mesenchymal,MS
TCGA-CV-7407-01,12.9469,2.4439,7.9118,10.0506,7.8736,7.8274,12.5568,6.8125,11.3861,10.3098,11.4741,13.4476,12.7223,9.5783,7.4508,9.4794,13.3425,10.97,18.8618,13.3651,12.9077,12.4047,16.2706,14.3501,13.5389,7.8827,10.6245,17.1635,16.8542,14.6507,13.3905,15.9844,10.9038,12.3492,15.0216,Atypical,Other
TCGA-H7-7774-01,12.3437,2.2104,2.8776,9.4217,6.9896,7.3236,9.8664,5.9803,9.644,9.3543,10.6823,12.0438,11.5096,7.6628,4.3892,8.2922,13.9456,8.4853,18.9831,19.2988,11.0896,10.9254,17.7685,11.6547,12.8648,9.4368,12.1848,17.4308,17.1964,13.6618,12.73,16.3781,9.1982,12.2689,15.5613,Atypical,Other
TCGA-CR-6493-01,13.1805,4.1643,5.1858,11.0929,6.1299,6.7337,15.6805,4.8039,11.1859,9.97,11.8478,14.3022,13.2176,8.9414,8.7624,9.7297,13.108,9.5021,18.9974,18.9765,12.7581,12.6672,16.4421,12.2799,9.7861,5.3445,11.777,17.4946,17.2599,15.2565,12.9606,15.8617,10.3498,12.3892,15.6018,Basal,Other
TCGA-CR-7368-01,12.5062,3.6412,5.4092,10.088,7.6984,8.7758,12.4016,7.6687,11.1861,10.4382,10.4717,14.4355,13.7906,9.4082,6.8218,10.5197,13.0788,9.6051,18.6744,18.6066,11.9211,11.2729,17.3206,11.5363,11.1013,8.0025,11.8732,16.1209,15.6371,14.7927,11.4774,15.5578,8.9151,12.033,14.8662,Atypical,Other
TCGA-CQ-7065-01,11.9689,2.6959,4.3017,11.5803,7.0299,6.722,11.898,5.837,12.8487,7.3537,11.9157,14.8245,13.788,9.665,7.933,10.1945,13.7709,7.3211,18.9744,20.266,9.7381,10.2062,16.911,12.8865,9.6958,4.5184,11.2151,17.0365,15.9433,14.0771,12.4718,15.8241,10.3126,12.8499,15.9471,Basal,Other
TCGA-CQ-5334-01,14.7916,6.6172,7.6238,10.872,8.8185,9.8804,16.259,7.905,13.6232,12.4237,12.6758,18.421,17.7695,12.1541,10.632,12.6549,12.4818,8.6627,18.4921,18.5151,12.5423,12.7426,16.1377,2.3911,7.5675,5.2219,11.9905,17.442,16.1962,15.2317,12.7707,16.1663,10.2603,12.3938,15.2836,Mesenchymal,MS
TCGA-CV-6939-01,13.6923,4.7402,7.7507,9.2709,8.3881,8.961,14.5255,7.2916,12.8654,10.944,10.3565,15.2723,14.4756,10.8122,8.6932,10.9971,13.5633,10.3738,17.6989,12.7177,13.5967,12.5971,15.7759,14.0416,13.4137,8.049,11.7662,16.4996,15.2827,14.1988,12.6145,15.9438,9.4557,11.7824,14.4223,Atypical,Other
TCGA-CV-5442-01,10.4034,0.0,6.266,10.4449,4.1927,5.8604,8.9889,3.3825,7.6889,8.6982,10.3275,11.7895,10.525,8.3603,3.059,7.7948,13.2304,4.7651,19.2262,19.6165,4.7087,11.3911,17.9593,11.5826,12.96,7.3842,12.231,17.5447,16.1089,15.1882,14.1558,11.765,10.0322,12.846,15.623,Basal,Other
TCGA-CV-7104-01,14.4699,6.9017,6.6929,11.0833,9.0941,9.2932,16.2254,8.0301,13.5554,12.533,13.0067,16.8513,15.824,10.7631,9.6392,10.4587,12.8518,9.0458,19.0179,19.4508,12.8711,12.1719,16.6333,13.6903,11.7903,6.9124,10.6314,17.1621,16.1619,14.6621,11.93,15.8176,9.8616,11.6701,15.8155,Mesenchymal,MS
TCGA-CR-5249-01,13.5399,5.1537,4.9255,9.5887,8.224,9.2197,12.9824,6.6107,11.2947,10.9968,11.8308,14.6997,14.133,9.812,7.08,11.008,13.9309,9.6877,18.6807,14.7375,12.6782,11.1473,16.0527,13.0761,11.313,7.2483,11.5426,17.0368,16.3051,14.6998,12.9874,15.8028,9.2831,11.8081,14.7258,Atypical,Other
TCGA-CN-4741-01,12.4246,4.09,5.0169,10.2514,7.4675,7.7241,12.5823,7.2488,11.5073,9.7265,10.7952,15.2118,14.4605,10.0029,6.9714,10.3061,13.4143,9.2237,18.7519,17.4772,9.3407,11.6034,16.6943,13.2675,12.6838,7.8338,11.9636,16.8642,15.7522,14.453,11.667,15.622,9.2054,12.3046,14.5444,Atypical,Other
TCGA-CV-7097-01,13.5938,7.2884,7.9705,9.8628,9.4516,9.8133,16.8426,7.9748,13.5661,13.5991,11.3641,17.1329,16.3138,11.7492,9.4105,11.5129,13.1982,9.5624,18.5711,18.9602,11.9475,12.1924,16.7022,15.1699,11.3242,7.8551,11.7544,17.4738,16.6321,14.9511,12.8996,15.9801,10.3261,12.3137,14.9503,Mesenchymal,MS
TCGA-CQ-6218-01,13.4877,6.0107,7.0465,11.0604,7.6793,8.2379,14.7118,7.4225,12.9332,11.1667,11.5198,16.4061,15.6678,10.803,9.1435,11.1063,13.7514,9.5702,19.5606,20.2318,11.8185,11.438,17.4733,13.6037,11.2009,7.5743,10.9282,17.1184,16.7554,14.5692,12.8116,16.6321,9.296,12.6961,15.9412,Basal,Other
TCGA-CV-6952-01,12.8442,6.1657,6.2163,11.6399,7.6076,7.6993,14.7003,6.7209,13.0202,12.8947,11.8287,14.3478,13.406,9.5761,9.6625,9.909,14.0897,8.5622,19.4565,19.777,10.997,11.2348,17.1519,13.1221,11.6695,8.1806,11.7661,17.2528,16.4342,14.3632,12.1642,16.7145,9.4581,12.2153,15.9545,Basal,Other
TCGA-CV-6954-01,13.4321,6.5839,7.4109,10.2477,8.5193,8.6921,15.177,8.1776,12.8732,8.6599,11.5601,16.163,15.6344,10.905,9.3857,11.8982,13.983,10.2114,18.0492,18.5713,11.8945,11.706,17.8487,15.4554,9.2645,5.84,10.722,16.8704,15.9964,15.0614,12.9741,16.3004,9.0122,12.3927,14.9426,Basal,Other
TCGA-CN-6013-01,13.4789,2.9729,7.6349,9.8099,8.0255,9.4039,14.372,6.2804,11.3886,12.1964,12.0465,15.3102,14.3512,9.2103,7.4737,10.5097,12.9111,7.9494,18.8223,18.7748,6.6972,8.933,16.4147,13.2422,12.0717,4.7321,11.381,17.5261,16.2817,13.9479,12.2581,17.0321,9.7491,12.3835,14.9817,Atypical,Other
TCGA-D6-6515-01,14.8231,6.1898,6.2209,10.7228,9.6235,9.9928,16.2012,7.3443,13.6596,11.4103,11.9825,17.8504,17.0718,11.6758,10.8367,12.6847,13.3339,7.7799,18.1704,18.3138,13.4943,12.479,15.7775,11.2537,8.5911,6.4482,10.9705,17.3836,16.2809,14.8877,12.803,17.0789,9.6934,12.1486,14.5622,Mesenchymal,MS
TCGA-CV-6959-01,13.3896,5.654,7.0213,11.5406,8.7977,9.2077,14.5493,7.0285,12.5786,12.2417,11.8139,15.521,14.8154,10.6637,9.4304,11.2169,12.9753,6.9049,19.2376,19.1996,12.5525,12.4392,16.7975,12.01,10.5285,6.5374,12.0297,17.2724,17.1983,14.922,12.4805,16.4523,9.8263,12.1799,15.4153,Basal,Other
TCGA-CV-7414-01,13.1546,7.5303,5.253,9.8511,8.1202,7.9221,15.0681,8.4806,12.4583,10.3981,11.4288,17.499,16.4902,11.5453,8.1052,10.9322,13.1058,11.1161,19.3691,16.5439,15.1916,11.9742,15.8984,12.9597,10.9441,6.0021,11.39,16.8349,16.4022,15.6561,12.4264,15.4328,9.647,12.6395,15.5038,Atypical,Other
TCGA-CQ-6224-01,15.0203,8.7851,7.4019,11.9167,10.2537,10.7025,18.195,8.495,14.9281,13.5216,12.0516,19.324,18.4938,12.4068,11.5307,13.2943,11.7167,7.8517,18.2717,18.1801,11.792,11.6471,14.8236,10.9269,9.1631,2.7476,12.748,17.5208,16.8205,14.8776,13.0485,16.1313,9.1665,12.1189,15.041,Mesenchymal,MS
TCGA-CV-7178-01,13.9357,6.0061,7.3748,12.4055,9.4884,9.4347,16.1848,7.4668,13.7939,12.6773,11.3253,18.4639,17.5009,11.8956,9.9442,12.1071,11.7714,8.5392,18.5737,18.4828,6.107,9.9716,16.3053,11.6941,10.7786,3.4943,10.9973,17.5629,16.493,14.4405,13.3048,16.3055,10.4829,11.7033,15.1531,Mesenchymal,MS
TCGA-CV-7102-01,15.0139,8.1049,7.495,11.8151,9.3176,9.6912,17.0697,8.4203,13.6325,13.7787,12.4133,17.7638,16.6356,11.4294,10.379,11.9628,13.1951,9.3613,19.284,19.6136,8.7587,11.0357,15.999,10.244,5.257,3.6103,11.5683,17.6319,17.295,15.3802,12.8142,16.0406,10.262,12.386,15.5338,Mesenchymal,MS
TCGA-BA-6870-01,12.9834,7.0089,6.9384,11.6871,7.5359,7.7205,12.9159,7.0637,14.3129,10.4796,12.0554,15.047,13.945,10.1664,8.0707,11.3779,12.6577,7.4436,19.3765,19.6403,7.8748,10.9853,16.4783,11.6303,11.6736,4.8395,11.2102,17.9386,16.4674,15.062,13.4762,16.7143,9.7408,13.0224,15.6992,Basal,Other
TCGA-CV-7250-01,12.1843,3.5068,5.4387,9.4309,6.2869,7.3826,12.2921,5.9922,10.1371,11.152,12.5399,14.2122,13.309,9.3648,6.2186,9.8646,14.1813,10.1167,16.6821,17.6934,12.2819,11.0436,16.1211,6.5314,12.6792,6.691,11.5913,16.9305,16.6806,14.595,12.8717,15.2421,10.0691,12.01,14.3554,Atypical,Other
TCGA-CV-5439-01,11.9494,1.2019,6.584,10.859,6.6725,6.5377,11.2184,5.5262,10.8263,8.9392,12.0975,13.5507,12.4764,8.6604,6.4545,9.1782,13.2907,7.8034,19.2695,19.8218,6.2804,10.5533,17.3187,11.4468,12.557,6.2964,12.1744,16.5901,16.2142,13.6763,13.3528,16.4644,10.6719,12.6317,14.887,Basal,Other
TCGA-CV-7440-01,14.1382,5.2699,7.2599,11.5074,7.7995,8.3335,14.3098,6.3571,11.4714,14.7441,10.7359,15.3114,13.8962,10.4468,9.2082,9.7285,13.694,11.8985,17.4234,16.641,14.5084,13.7985,16.4251,13.9357,10.3228,8.4029,11.3462,17.8421,16.9505,15.266,13.7747,15.1252,10.8396,12.9361,15.502,Classical,Other
TCGA-CQ-6223-01,12.037,2.0856,5.4322,10.587,6.7509,7.2381,11.8308,6.8977,11.7479,10.9222,12.0678,14.3429,13.4435,8.1769,6.9783,9.3223,13.6907,8.2089,19.296,19.7731,4.9672,9.3967,17.286,11.0491,11.8947,5.559,12.0302,17.1424,16.0375,13.4158,12.7828,16.3839,9.4005,12.389,15.3946,Basal,Other
TCGA-CR-7394-01,14.0135,5.4661,6.6849,10.6082,9.1721,10.1488,15.0181,7.0987,13.0603,11.1954,11.1986,17.1753,16.5818,10.5222,9.1817,12.4361,13.8828,6.4709,18.4044,19.1303,9.5022,10.6887,17.4382,11.9814,11.3559,9.4067,12.1497,17.2473,15.7312,14.0047,12.5811,16.4853,8.8838,11.859,15.0062,Basal,Other
TCGA-CV-7103-01,15.141,8.3496,7.1958,10.5281,10.7234,10.222,17.23,8.4565,14.5604,11.3208,11.5688,18.918,18.0265,14.2148,10.8607,13.3234,14.4561,11.7044,16.9934,15.7683,12.8481,11.719,16.1895,12.2051,11.3448,7.3586,11.1658,17.261,17.0709,14.8756,12.9159,14.3383,9.6916,11.6055,15.0854,Classical,Other
TCGA-CN-6019-01,15.7137,7.7605,8.16,9.6539,10.4984,10.4116,17.4096,9.381,15.5553,15.3008,11.7158,19.3794,18.4562,13.3805,11.333,13.5233,13.1598,10.5666,15.9586,15.5254,12.1324,11.3558,16.0154,11.6709,13.3927,8.2441,11.2926,17.1269,16.1511,13.6874,13.6452,15.6626,8.9801,11.8339,14.5089,Mesenchymal,MS
TCGA-CR-7380-01,14.0176,5.2026,6.0375,11.2662,8.5087,9.6751,15.4181,7.7512,12.4224,11.6239,12.0066,17.7257,16.7758,12.0228,9.5106,12.3974,13.9672,9.0264,19.2037,19.162,7.8541,11.0933,17.6379,11.3236,10.0804,7.1729,12.0384,17.4688,16.2008,14.3948,12.3013,16.0923,9.8541,12.905,14.7695,Basal,Other
TCGA-CN-5355-01,14.1762,6.6478,8.173,11.9348,9.3849,9.4781,16.5559,7.9981,14.2446,11.3411,11.6108,17.874,17.0488,11.9269,10.3314,12.7319,13.7193,8.2862,18.7628,18.4716,8.3724,11.1461,16.3925,13.6162,10.542,7.3562,12.0032,16.9022,15.8371,14.2037,12.8543,15.0697,9.3091,12.5124,15.508,Basal,Other
TCGA-D6-6826-01,14.4282,6.5662,6.3958,11.312,9.2881,10.6175,15.2653,8.2958,13.0002,13.4968,11.5151,15.6048,15.124,10.8377,9.5456,12.2591,13.172,9.6135,18.4469,17.3971,10.8523,12.945,15.6622,13.8884,11.4653,8.8363,11.7645,17.0486,15.5458,13.9696,12.5059,15.4679,10.2303,12.2232,15.0371,Mesenchymal,MS
TCGA-BA-5149-01,14.6788,5.5918,7.5027,11.8332,7.5821,8.0621,14.642,6.8493,10.8996,11.3819,12.4944,16.4085,15.567,10.8741,9.7349,11.7912,13.1013,9.2867,18.5298,18.8892,7.2408,12.1777,16.6096,12.7404,10.9406,6.3105,11.7721,17.737,16.3,15.1167,12.4257,15.9436,9.9318,13.416,15.9835,Basal,Other
TCGA-CQ-5324-01,13.5477,6.1552,6.3795,11.1525,7.9966,8.192,14.9444,6.6061,12.317,10.4556,12.9484,16.3873,15.3203,10.1958,8.3521,11.6137,13.6612,8.0509,18.4862,16.3544,12.5995,12.8526,16.1425,12.1435,13.3517,8.3204,12.1969,17.2981,16.9264,14.5638,14.2471,15.8441,9.7262,12.0385,15.5491,Classical,Other
TCGA-CV-7423-01,13.1552,5.7103,6.5539,11.6312,7.6925,7.7305,14.5076,7.4584,12.3785,12.8447,11.7123,16.4693,15.54,10.2809,9.7835,11.3794,14.0396,7.4231,18.8934,19.6902,5.2135,10.2572,17.3232,13.8099,11.6223,6.0244,12.583,17.7359,16.1108,14.5635,11.7291,15.4528,9.2306,12.6448,16.0389,Basal,Other
TCGA-CV-6934-01,15.6475,9.2666,9.0076,11.1133,10.4537,10.8219,18.3539,8.9221,15.4148,14.4625,12.344,19.0565,18.0506,13.8347,11.4247,13.1312,13.3123,9.2165,17.6324,17.9521,10.3259,10.0014,14.4495,12.047,10.6918,6.9618,11.4453,17.2977,16.3118,14.4407,13.1427,16.5687,9.845,11.7821,15.1208,Mesenchymal,MS
TCGA-CR-6491-01,13.0258,3.0525,6.027,10.8552,7.48,7.2825,13.8141,5.716,11.6477,10.0265,12.6951,15.6004,14.7517,9.4288,7.2367,11.5283,13.7177,9.1747,20.0636,20.4224,11.0318,11.7681,17.9376,13.5948,11.3362,5.5158,11.9158,16.7191,17.086,14.723,13.4652,15.7936,9.5054,12.7411,15.6299,Basal,Other
TCGA-CR-7364-01,12.6076,1.993,6.8576,9.7826,8.3614,8.3726,12.4312,6.0477,12.5276,10.2538,11.1921,15.2133,14.8246,9.1337,8.0076,11.4556,14.2441,11.4538,18.1495,16.5888,12.3057,12.3076,16.9307,14.3925,13.3902,9.1567,12.106,16.7317,16.1725,14.2838,12.9935,14.7106,9.5735,11.9023,14.8819,Atypical,Other
TCGA-BA-5557-01,16.2528,8.4631,7.9528,11.2427,9.5067,10.74,17.3693,8.7482,13.7774,15.2975,13.2511,18.6224,17.8572,11.7892,10.7024,13.0946,13.8504,6.5546,18.2509,19.5296,6.8506,9.4515,17.6416,13.6286,13.374,8.7411,12.2277,17.8473,16.725,13.739,12.9414,15.8475,9.5273,12.4897,16.1393,Basal,Other
TCGA-CV-6003-01,11.8077,2.7193,6.56,11.3051,6.6156,6.2096,14.0381,6.6884,12.0481,12.8055,11.853,13.9569,12.8025,9.4051,8.7611,9.4602,13.3199,10.6045,18.6962,19.4313,13.1577,12.7859,15.3069,12.848,11.5126,5.5136,11.1124,17.8188,17.5912,15.9446,12.2725,15.9866,10.7338,12.261,15.7747,Basal,Other
TCGA-CR-5250-01,12.9341,4.827,5.9996,9.8775,8.4926,8.0352,14.086,6.8336,11.7155,12.6661,10.9147,15.8048,15.0173,11.0647,7.6162,11.5278,13.0677,8.891,18.1148,15.2698,11.8606,12.5633,15.8787,14.4217,13.5986,8.582,11.8696,16.2433,15.69,14.399,13.239,14.987,8.0069,12.2528,13.6707,Atypical,Other
TCGA-CV-7095-01,12.354,5.0245,7.2913,10.8876,7.3343,7.8405,13.4151,6.8794,11.1548,11.6159,12.7227,15.6701,14.6146,10.1343,10.4185,10.3695,13.8656,9.6443,19.4815,19.7839,11.6967,11.3309,16.7531,12.9112,11.7884,5.4804,11.3718,17.5732,16.6639,14.8424,12.6561,15.6266,10.3804,12.1029,15.5637,Basal,Other
TCGA-CV-6935-01,14.2729,6.9992,7.348,10.3303,8.9174,8.438,16.8793,7.8018,13.3698,11.6018,12.225,17.788,16.7617,11.8023,9.4137,12.121,12.7112,11.1134,19.0622,18.1497,13.395,12.5723,15.8985,13.32,12.7492,7.3226,10.6703,17.0113,17.3366,14.5801,13.6756,14.143,9.5318,12.3847,15.3352,Classical,Other
TCGA-CV-7243-01,13.9372,6.6536,6.2828,12.196,8.833,8.7311,15.7187,8.923,14.1253,12.1067,12.4748,18.2659,17.222,12.2474,10.0702,12.5307,13.4475,8.936,20.0283,20.4036,11.2342,12.1861,17.6836,12.3437,9.9251,2.537,10.7465,17.8748,16.2765,15.2887,13.1238,15.0938,10.1271,12.7995,16.0199,Basal,Other
TCGA-CV-6933-01,14.5323,6.1088,6.5949,10.5109,7.9541,9.4477,16.3365,7.6297,12.4744,15.17,11.6003,17.0376,15.8721,11.5255,8.9323,11.0443,13.7916,11.4636,18.0968,18.0699,11.1189,11.0576,16.8902,14.0046,12.7867,6.0407,11.0484,17.3944,17.1498,14.7635,12.071,14.914,10.3275,12.3361,14.526,Classical,Other
TCGA-CV-7248-01,13.8605,5.2095,7.9085,9.8919,8.6229,8.9756,14.7623,7.7424,12.5457,12.0027,11.5024,16.2859,15.1819,11.9529,8.8328,11.4699,14.4253,11.6575,16.5213,16.1664,14.2461,13.2963,14.9132,10.1271,12.7257,7.4743,11.5975,16.8663,15.7809,14.0264,13.0829,15.2144,9.6208,12.1402,15.5264,Atypical,Other
TCGA-CQ-6229-01,13.9519,7.4891,5.273,11.0144,8.6572,8.3602,14.4269,6.5054,12.6417,9.4578,10.9837,16.0016,14.9493,10.2627,9.0881,10.9019,13.684,9.3265,18.3439,19.7078,7.2741,9.4124,17.6474,12.9553,11.0055,7.5961,11.1021,17.1383,15.9025,14.8469,12.5554,16.1474,9.8002,12.5735,15.7239,Basal,Other
TCGA-CN-4731-01,13.6768,5.4467,7.6682,10.7003,8.0848,8.2119,16.4937,8.3838,11.8867,11.9265,12.2065,16.9731,16.032,11.5713,9.7762,11.5197,13.1202,10.7399,17.7275,17.9706,14.3154,12.9471,15.9413,14.505,10.6894,7.3166,11.1521,17.4369,17.0204,14.5654,13.6986,16.5697,9.539,12.7826,14.6816,Classical,Other
TCGA-CV-7418-01,12.5345,7.5904,6.9532,9.9153,8.0592,8.3327,13.3022,6.9716,10.646,10.5413,10.941,14.487,13.4752,9.8055,7.5634,10.0135,12.8695,13.3204,17.5666,13.6662,15.2137,13.7422,14.748,10.7282,13.2775,7.4299,11.8547,16.4563,17.865,13.8664,13.2518,15.6202,10.5861,12.4425,15.4034,Classical,Other
TCGA-IQ-7631-01,15.1716,7.5355,7.2869,10.7119,9.6788,9.3004,16.7862,8.8098,14.052,14.9342,11.2789,19.7005,18.5997,13.0024,10.7158,12.895,11.9753,9.2902,15.3812,14.1218,13.366,13.4437,14.5546,13.0767,11.2019,4.4632,10.6149,16.8207,16.9718,13.9231,14.6799,13.9329,8.9841,12.6487,13.4384,Mesenchymal,MS
TCGA-D6-6516-01,12.5736,2.1104,5.618,10.2803,7.1414,7.7116,12.368,6.0469,12.0427,10.8751,12.235,15.0544,14.3496,9.7811,7.1749,10.6161,13.9419,7.6203,19.4553,20.3589,7.9457,10.4961,17.3559,10.1175,11.0509,4.6707,11.8314,17.4386,16.3709,13.9592,13.458,16.0978,11.0816,12.5817,15.6228,Basal,Other
TCGA-CV-5436-01,13.9841,5.1405,6.3865,11.7202,8.2739,8.338,14.079,7.7631,12.4757,11.2929,12.0665,16.0877,15.2099,11.0104,8.045,11.4582,11.7843,6.8757,19.2272,19.8253,11.6611,9.8996,15.7865,9.9917,7.9628,5.1812,10.4342,17.0178,17.0004,14.4085,13.4036,16.5251,9.4483,13.0405,15.5704,Basal,Other
TCGA-CV-7238-01,13.5461,6.0861,7.1224,11.4964,9.4487,9.3535,14.1149,7.2776,13.2274,11.9934,12.1247,15.9288,14.9364,10.879,10.0307,11.3412,12.6174,8.8449,18.2282,18.9589,6.8559,10.5693,15.8803,11.4749,10.8243,6.409,11.6228,17.0463,16.3126,14.5609,12.4671,15.435,9.538,12.58,15.5663,Mesenchymal,MS
TCGA-CR-6467-01,13.3668,5.4992,7.2425,9.2053,7.8444,8.8033,13.4965,7.2526,9.7211,11.0106,10.7098,14.9531,13.9441,10.4504,7.1674,10.2631,11.6518,11.0358,17.7363,8.5259,13.589,12.1128,14.1786,13.3733,12.1478,7.7517,10.8576,16.2602,16.5413,14.1409,13.2597,15.285,9.4291,12.0701,14.1846,Atypical,Other
TCGA-CN-6011-01,13.663,7.7669,5.8376,10.9828,7.7517,8.6376,13.6641,8.2854,10.8639,10.326,11.6345,15.7794,14.5566,9.4656,7.872,10.8193,13.4938,7.7855,19.0929,18.6109,12.3856,10.9836,16.86,12.4369,8.6941,6.956,11.7938,17.1962,16.4775,14.193,13.2501,16.3823,9.3105,12.0516,13.6579,Basal,Other
TCGA-CN-6997-01,13.1362,6.288,6.9506,10.7422,8.4494,8.5812,15.1105,6.9472,12.2075,10.2499,10.8792,16.4258,15.4398,10.7191,8.7718,11.1555,13.2841,12.2839,17.4004,15.5761,14.3809,13.5517,14.4083,13.6166,12.5499,5.998,10.4244,16.8432,16.3647,13.934,12.0486,14.4408,10.5488,12.415,14.965,Classical,Other
TCGA-CR-7386-01,15.2586,7.924,8.1446,10.9974,9.9461,9.9298,17.5669,9.5321,15.3508,11.9274,12.119,19.6419,18.7064,11.9951,11.6036,12.9184,13.1983,7.0219,19.0292,19.8216,4.9196,8.9192,17.1337,14.0665,10.0524,4.945,11.2341,16.8822,16.153,13.7043,12.5958,17.2313,9.4493,11.8616,15.3296,Mesenchymal,MS
TCGA-BA-5555-01,12.3274,3.8966,5.9781,10.375,7.8302,8.1301,12.5012,4.5618,11.3556,9.7022,9.9247,13.957,13.6523,10.1176,7.0915,11.1504,14.1677,11.4102,18.2757,17.6968,13.4968,12.0529,17.9585,12.5055,11.3071,8.6602,11.0236,16.9299,16.4911,15.4757,12.0364,15.1495,10.0207,12.3171,14.9762,Atypical,Other
TCGA-CV-6956-01,11.8817,4.4793,6.4147,10.3166,7.7241,7.2815,13.8449,8.5868,11.6569,9.7128,11.4715,15.4007,14.4921,10.6703,7.8732,10.2697,13.6807,10.5395,18.5414,18.7093,12.1763,11.951,16.6407,12.4421,10.5742,8.4269,11.4485,17.0777,16.5269,14.3943,12.5092,15.7053,8.6452,12.1068,14.3901,Basal,Other
TCGA-CV-5435-01,13.532,5.6873,7.2094,10.9928,8.8909,8.2768,16.0594,6.1273,12.908,12.0065,11.0801,16.5258,15.4476,10.6634,8.7266,11.0863,14.1228,13.0271,18.3832,14.8703,15.0747,13.4531,14.0417,12.9436,9.3332,6.6404,10.4632,16.274,16.8372,14.8241,13.1488,13.953,10.359,11.4253,15.4733,Classical,Other
